Year,Month,DON_OPO,CAS_Period,DCD,Total_Donors,Used_Donors,Utilization_Rate,DCU_Rate
2024,9,NYFL,Post-CAS,1.0,3,0.0,0.0,0.0
2024,9,NYRT,Post-CAS,0.0,31,4.0,0.12903225806451613,1.0
2024,9,NYRT,Post-CAS,1.0,19,0.0,0.0,1.0
2024,9,NYWN,Post-CAS,0.0,6,1.0,0.16666666666666666,0.0
2024,9,NYWN,Post-CAS,1.0,2,0.0,0.0,0.0
2024,9,OHLB,Post-CAS,0.0,4,0.0,0.0,1.0
2024,9,OHLB,Post-CAS,1.0,4,0.0,0.0,1.0
2024,9,OHLC,Post-CAS,0.0,2,1.0,0.5,0.0
2024,9,OHLC,Post-CAS,1.0,4,0.0,0.0,0.0
2024,9,OHLP,Post-CAS,0.0,4,1.0,0.25,0.0
2024,9,OHLP,Post-CAS,1.0,8,0.0,0.0,0.0
2024,9,OHOV,Post-CAS,0.0,5,1.0,0.2,0.0
2024,9,OHOV,Post-CAS,1.0,2,0.0,0.0,0.0
2024,9,OKOP,Post-CAS,0.0,10,3.0,0.3,1.0
2024,9,OKOP,Post-CAS,1.0,15,2.0,0.13333333333333333,1.0
2024,9,ORUO,Post-CAS,0.0,16,4.0,0.25,1.0
2024,9,ORUO,Post-CAS,1.0,11,1.0,0.09090909090909091,1.0
2024,9,PADV,Post-CAS,0.0,25,5.0,0.2,1.0
2024,9,PADV,Post-CAS,1.0,24,1.0,0.041666666666666664,1.0
2024,9,PATF,Post-CAS,0.0,20,4.0,0.2,1.0
2024,9,PATF,Post-CAS,1.0,19,1.0,0.05263157894736842,1.0
2024,9,PRLL,Post-CAS,0.0,11,1.0,0.09090909090909091,0.0
2024,9,SCOP,Post-CAS,0.0,12,2.0,0.16666666666666666,1.0
2024,9,SCOP,Post-CAS,1.0,10,2.0,0.2,1.0
2024,9,TNDS,Post-CAS,0.0,20,7.0,0.35,1.0
2024,9,TNDS,Post-CAS,1.0,14,0.0,0.0,1.0
2024,9,TNMS,Post-CAS,0.0,4,1.0,0.25,0.0
2024,9,TXGC,Post-CAS,0.0,22,6.0,0.2727272727272727,1.0
2024,9,TXGC,Post-CAS,1.0,17,2.0,0.11764705882352941,1.0
2024,9,TXSA,Post-CAS,0.0,10,4.0,0.4,1.0
2024,9,TXSA,Post-CAS,1.0,9,1.0,0.1111111111111111,1.0
2024,9,TXSB,Post-CAS,0.0,22,13.0,0.5909090909090909,1.0
2024,9,TXSB,Post-CAS,1.0,17,3.0,0.17647058823529413,1.0
2024,9,UTOP,Post-CAS,0.0,8,2.0,0.25,1.0
2024,9,UTOP,Post-CAS,1.0,10,0.0,0.0,1.0
2024,9,VATB,Post-CAS,0.0,21,8.0,0.38095238095238093,0.0
2024,9,VATB,Post-CAS,1.0,8,2.0,0.25,0.0
2024,9,WALC,Post-CAS,0.0,25,2.0,0.08,0.0
2024,9,WALC,Post-CAS,1.0,13,0.0,0.0,0.0
2024,9,WIDN,Post-CAS,0.0,5,2.0,0.4,0.0
2024,9,WIDN,Post-CAS,1.0,3,0.0,0.0,0.0
2024,9,WIUW,Post-CAS,0.0,8,1.0,0.125,1.0
2024,9,WIUW,Post-CAS,1.0,9,1.0,0.1111111111111111,1.0
2024,10,ALOB,Post-CAS,0.0,20,8.0,0.4,1.0
2024,10,ALOB,Post-CAS,1.0,6,1.0,0.16666666666666666,1.0
2024,10,AROR,Post-CAS,0.0,7,4.0,0.5714285714285714,1.0
2024,10,AROR,Post-CAS,1.0,11,0.0,0.0,1.0
2024,10,AZOB,Post-CAS,0.0,12,5.0,0.4166666666666667,0.0
2024,10,AZOB,Post-CAS,1.0,11,0.0,0.0,0.0
2024,10,CADN,Post-CAS,0.0,30,15.0,0.5,1.0
2024,10,CADN,Post-CAS,1.0,13,1.0,0.07692307692307693,1.0
2024,10,CAGS,Post-CAS,0.0,6,1.0,0.16666666666666666,0.0
2024,10,CAGS,Post-CAS,1.0,5,0.0,0.0,0.0
2024,10,CAOP,Post-CAS,0.0,26,8.0,0.3076923076923077,1.0
2024,10,CAOP,Post-CAS,1.0,20,0.0,0.0,1.0
2024,10,CASD,Post-CAS,0.0,9,4.0,0.4444444444444444,0.0
2024,10,CASD,Post-CAS,1.0,2,0.0,0.0,0.0
2024,10,CORS,Post-CAS,0.0,10,7.0,0.7,1.0
2024,10,CORS,Post-CAS,1.0,18,0.0,0.0,1.0
2024,10,FLFH,Post-CAS,0.0,6,2.0,0.3333333333333333,0.0
2024,10,FLFH,Post-CAS,1.0,6,0.0,0.0,0.0
2024,10,FLMP,Post-CAS,0.0,14,3.0,0.21428571428571427,0.0
2024,10,FLMP,Post-CAS,1.0,4,1.0,0.25,0.0
2024,10,FLUF,Post-CAS,0.0,13,5.0,0.38461538461538464,0.0
2024,10,FLUF,Post-CAS,1.0,17,0.0,0.0,0.0
2024,10,FLWC,Post-CAS,0.0,18,5.0,0.2777777777777778,0.0
2024,10,FLWC,Post-CAS,1.0,9,0.0,0.0,0.0
2024,10,GALL,Post-CAS,0.0,33,15.0,0.45454545454545453,1.0
2024,10,GALL,Post-CAS,1.0,10,1.0,0.1,1.0
2024,10,HIOP,Post-CAS,0.0,3,0.0,0.0,0.0
2024,10,HIOP,Post-CAS,1.0,1,0.0,0.0,0.0
2024,10,IAOP,Post-CAS,0.0,5,1.0,0.2,0.0
2024,10,IAOP,Post-CAS,1.0,6,1.0,0.16666666666666666,0.0
2024,10,ILIP,Post-CAS,0.0,15,7.0,0.4666666666666667,0.0
2024,10,ILIP,Post-CAS,1.0,24,1.0,0.041666666666666664,0.0
2024,10,INOP,Post-CAS,0.0,15,4.0,0.26666666666666666,1.0
2024,10,INOP,Post-CAS,1.0,16,1.0,0.0625,1.0
2024,10,KYDA,Post-CAS,0.0,10,4.0,0.4,0.0
2024,10,KYDA,Post-CAS,1.0,15,0.0,0.0,0.0
2024,10,LAOP,Post-CAS,0.0,14,4.0,0.2857142857142857,1.0
2024,10,LAOP,Post-CAS,1.0,13,0.0,0.0,1.0
2024,10,MAOB,Post-CAS,0.0,22,3.0,0.13636363636363635,0.0
2024,10,MAOB,Post-CAS,1.0,31,2.0,0.06451612903225806,0.0
2024,10,MDPC,Post-CAS,0.0,20,7.0,0.35,0.0
2024,10,MDPC,Post-CAS,1.0,9,0.0,0.0,0.0
2024,10,MIOP,Post-CAS,0.0,19,7.0,0.3684210526315789,1.0
2024,10,MIOP,Post-CAS,1.0,26,0.0,0.0,1.0
2024,10,MNOP,Post-CAS,0.0,9,4.0,0.4444444444444444,1.0
2024,10,MNOP,Post-CAS,1.0,7,0.0,0.0,1.0
2024,10,MOMA,Post-CAS,0.0,9,3.0,0.3333333333333333,1.0
2024,10,MOMA,Post-CAS,1.0,14,0.0,0.0,1.0
2024,10,MSOP,Post-CAS,0.0,9,2.0,0.2222222222222222,1.0
2024,10,MSOP,Post-CAS,1.0,2,0.0,0.0,1.0
2024,10,MWOB,Post-CAS,0.0,24,6.0,0.25,1.0
2024,10,MWOB,Post-CAS,1.0,12,0.0,0.0,1.0
2024,10,NCCM,Post-CAS,0.0,11,8.0,0.7272727272727273,0.0
2024,10,NCCM,Post-CAS,1.0,12,2.0,0.16666666666666666,0.0
2024,10,NCNC,Post-CAS,0.0,18,5.0,0.2777777777777778,0.0
2024,10,NCNC,Post-CAS,1.0,13,1.0,0.07692307692307693,0.0
2024,10,NEOR,Post-CAS,0.0,1,0.0,0.0,0.0
2024,10,NEOR,Post-CAS,1.0,7,1.0,0.14285714285714285,0.0
2024,10,NJTO,Post-CAS,0.0,16,3.0,0.1875,0.0
2024,10,NJTO,Post-CAS,1.0,5,0.0,0.0,0.0
2024,10,NMOP,Post-CAS,0.0,2,0.0,0.0,0.0
2024,10,NMOP,Post-CAS,1.0,3,0.0,0.0,0.0
2024,10,NVLV,Post-CAS,0.0,7,3.0,0.42857142857142855,0.0
2024,10,NVLV,Post-CAS,1.0,7,0.0,0.0,0.0
2024,10,NYAP,Post-CAS,0.0,2,1.0,0.5,0.0
2024,10,NYAP,Post-CAS,1.0,5,1.0,0.2,0.0
2024,10,NYFL,Post-CAS,0.0,1,0.0,0.0,0.0
2024,10,NYFL,Post-CAS,1.0,5,0.0,0.0,0.0
2024,10,NYRT,Post-CAS,0.0,35,8.0,0.22857142857142856,1.0
2024,10,NYRT,Post-CAS,1.0,23,1.0,0.043478260869565216,1.0
2024,10,NYWN,Post-CAS,0.0,2,0.0,0.0,0.0
2024,10,NYWN,Post-CAS,1.0,4,0.0,0.0,0.0
2024,10,OHLB,Post-CAS,0.0,3,0.0,0.0,1.0
2024,10,OHLB,Post-CAS,1.0,17,1.0,0.058823529411764705,1.0
2024,10,OHLC,Post-CAS,0.0,14,4.0,0.2857142857142857,0.0
2024,10,OHLC,Post-CAS,1.0,3,0.0,0.0,0.0
2024,10,OHLP,Post-CAS,0.0,3,0.0,0.0,0.0
2024,10,OHLP,Post-CAS,1.0,8,1.0,0.125,0.0
2024,10,OKOP,Post-CAS,0.0,10,6.0,0.6,1.0
2024,10,OKOP,Post-CAS,1.0,9,0.0,0.0,1.0
2024,10,ORUO,Post-CAS,0.0,14,2.0,0.14285714285714285,1.0
2024,10,ORUO,Post-CAS,1.0,7,0.0,0.0,1.0
2024,10,PADV,Post-CAS,0.0,30,12.0,0.4,1.0
2024,10,PADV,Post-CAS,1.0,22,1.0,0.045454545454545456,1.0
2024,10,PATF,Post-CAS,0.0,13,3.0,0.23076923076923078,1.0
2024,10,PATF,Post-CAS,1.0,24,4.0,0.16666666666666666,1.0
2024,10,PRLL,Post-CAS,0.0,10,0.0,0.0,0.0
2024,10,SCOP,Post-CAS,0.0,15,3.0,0.2,1.0
2024,10,SCOP,Post-CAS,1.0,20,1.0,0.05,1.0
2024,10,TNDS,Post-CAS,0.0,28,7.0,0.25,1.0
2024,10,TNDS,Post-CAS,1.0,24,0.0,0.0,1.0
2024,10,TNMS,Post-CAS,0.0,4,0.0,0.0,0.0
2024,10,TNMS,Post-CAS,1.0,3,0.0,0.0,0.0
2024,10,TXGC,Post-CAS,0.0,21,7.0,0.3333333333333333,1.0
2024,10,TXGC,Post-CAS,1.0,17,0.0,0.0,1.0
2024,10,TXSA,Post-CAS,0.0,17,9.0,0.5294117647058824,1.0
2024,10,TXSA,Post-CAS,1.0,3,0.0,0.0,1.0
2024,10,TXSB,Post-CAS,0.0,29,15.0,0.5172413793103449,1.0
2024,10,TXSB,Post-CAS,1.0,21,1.0,0.047619047619047616,1.0
2024,10,UTOP,Post-CAS,0.0,7,2.0,0.2857142857142857,1.0
2024,10,UTOP,Post-CAS,1.0,6,0.0,0.0,1.0
2024,10,VATB,Post-CAS,0.0,12,1.0,0.08333333333333333,0.0
2024,10,VATB,Post-CAS,1.0,10,0.0,0.0,0.0
2024,10,WALC,Post-CAS,0.0,21,5.0,0.23809523809523808,0.0
2024,10,WALC,Post-CAS,1.0,17,0.0,0.0,0.0
2024,10,WIDN,Post-CAS,0.0,9,3.0,0.3333333333333333,0.0
2024,10,WIDN,Post-CAS,1.0,8,1.0,0.125,0.0
2024,10,WIUW,Post-CAS,0.0,14,7.0,0.5,1.0
2024,10,WIUW,Post-CAS,1.0,6,3.0,0.5,1.0
2024,11,ALOB,Post-CAS,0.0,13,3.0,0.23076923076923078,1.0
2024,11,ALOB,Post-CAS,1.0,7,0.0,0.0,1.0
2024,11,AROR,Post-CAS,0.0,10,1.0,0.1,1.0
2024,11,AROR,Post-CAS,1.0,5,0.0,0.0,1.0
2024,11,AZOB,Post-CAS,0.0,19,6.0,0.3157894736842105,0.0
2024,11,AZOB,Post-CAS,1.0,18,3.0,0.16666666666666666,0.0
2024,11,CADN,Post-CAS,0.0,19,5.0,0.2631578947368421,1.0
2024,11,CADN,Post-CAS,1.0,10,1.0,0.1,1.0
2024,11,CAGS,Post-CAS,0.0,7,5.0,0.7142857142857143,0.0
2024,11,CAGS,Post-CAS,1.0,4,0.0,0.0,0.0
2024,11,CAOP,Post-CAS,0.0,27,9.0,0.3333333333333333,1.0
2024,11,CAOP,Post-CAS,1.0,26,1.0,0.038461538461538464,1.0
2024,11,CASD,Post-CAS,0.0,8,3.0,0.375,0.0
2024,11,CASD,Post-CAS,1.0,6,1.0,0.16666666666666666,0.0
2024,11,CORS,Post-CAS,0.0,14,7.0,0.5,1.0
2024,11,CORS,Post-CAS,1.0,12,2.0,0.16666666666666666,1.0
2024,11,FLFH,Post-CAS,0.0,12,7.0,0.5833333333333334,0.0
2024,11,FLFH,Post-CAS,1.0,7,1.0,0.14285714285714285,0.0
2024,11,FLMP,Post-CAS,0.0,10,4.0,0.4,0.0
2024,11,FLMP,Post-CAS,1.0,7,0.0,0.0,0.0
2024,11,FLUF,Post-CAS,0.0,20,6.0,0.3,0.0
2024,11,FLUF,Post-CAS,1.0,10,3.0,0.3,0.0
2024,11,FLWC,Post-CAS,0.0,16,2.0,0.125,0.0
2024,11,FLWC,Post-CAS,1.0,11,1.0,0.09090909090909091,0.0
2024,11,GALL,Post-CAS,0.0,21,9.0,0.42857142857142855,1.0
2024,11,GALL,Post-CAS,1.0,15,1.0,0.06666666666666667,1.0
2024,11,HIOP,Post-CAS,0.0,1,0.0,0.0,0.0
2024,11,HIOP,Post-CAS,1.0,1,0.0,0.0,0.0
2024,11,IAOP,Post-CAS,0.0,4,1.0,0.25,0.0
2024,11,IAOP,Post-CAS,1.0,6,0.0,0.0,0.0
2024,11,ILIP,Post-CAS,0.0,30,9.0,0.3,0.0
2024,11,ILIP,Post-CAS,1.0,22,3.0,0.13636363636363635,0.0
2024,11,INOP,Post-CAS,0.0,21,6.0,0.2857142857142857,1.0
2024,11,INOP,Post-CAS,1.0,18,1.0,0.05555555555555555,1.0
2024,11,KYDA,Post-CAS,0.0,9,1.0,0.1111111111111111,0.0
2024,11,KYDA,Post-CAS,1.0,12,0.0,0.0,0.0
2024,11,LAOP,Post-CAS,0.0,17,8.0,0.47058823529411764,1.0
2024,11,LAOP,Post-CAS,1.0,13,0.0,0.0,1.0
2024,11,MAOB,Post-CAS,0.0,22,6.0,0.2727272727272727,0.0
2024,11,MAOB,Post-CAS,1.0,26,2.0,0.07692307692307693,0.0
2024,11,MDPC,Post-CAS,0.0,16,4.0,0.25,0.0
2024,11,MDPC,Post-CAS,1.0,8,0.0,0.0,0.0
2024,11,MIOP,Post-CAS,0.0,14,4.0,0.2857142857142857,1.0
2024,11,MIOP,Post-CAS,1.0,18,2.0,0.1111111111111111,1.0
2024,11,MNOP,Post-CAS,0.0,11,3.0,0.2727272727272727,1.0
2024,11,MNOP,Post-CAS,1.0,15,3.0,0.2,1.0
2024,11,MOMA,Post-CAS,0.0,12,1.0,0.08333333333333333,1.0
2024,11,MOMA,Post-CAS,1.0,15,1.0,0.06666666666666667,1.0
2024,11,MSOP,Post-CAS,0.0,5,2.0,0.4,1.0
2024,11,MSOP,Post-CAS,1.0,6,0.0,0.0,1.0
2024,11,MWOB,Post-CAS,0.0,20,5.0,0.25,1.0
2024,11,MWOB,Post-CAS,1.0,12,0.0,0.0,1.0
2024,11,NCCM,Post-CAS,0.0,9,3.0,0.3333333333333333,0.0
2024,11,NCCM,Post-CAS,1.0,8,1.0,0.125,0.0
2024,11,NCNC,Post-CAS,0.0,10,4.0,0.4,0.0
2024,11,NCNC,Post-CAS,1.0,10,1.0,0.1,0.0
2024,11,NEOR,Post-CAS,0.0,5,2.0,0.4,0.0
2024,11,NEOR,Post-CAS,1.0,4,0.0,0.0,0.0
2024,11,NJTO,Post-CAS,0.0,18,5.0,0.2777777777777778,0.0
2024,11,NJTO,Post-CAS,1.0,7,0.0,0.0,0.0
2024,11,NMOP,Post-CAS,0.0,3,2.0,0.6666666666666666,0.0
2024,11,NMOP,Post-CAS,1.0,4,0.0,0.0,0.0
2024,11,NVLV,Post-CAS,0.0,10,2.0,0.2,0.0
2024,11,NVLV,Post-CAS,1.0,4,0.0,0.0,0.0
2024,11,NYAP,Post-CAS,0.0,5,1.0,0.2,0.0
2024,11,NYAP,Post-CAS,1.0,6,1.0,0.16666666666666666,0.0
2024,11,NYFL,Post-CAS,0.0,1,1.0,1.0,0.0
2024,11,NYFL,Post-CAS,1.0,3,0.0,0.0,0.0
2024,11,NYRT,Post-CAS,0.0,25,2.0,0.08,1.0
2024,11,NYRT,Post-CAS,1.0,15,1.0,0.06666666666666667,1.0
2024,11,NYWN,Post-CAS,0.0,1,0.0,0.0,0.0
2024,11,NYWN,Post-CAS,1.0,7,1.0,0.14285714285714285,0.0
2024,11,OHLB,Post-CAS,0.0,6,2.0,0.3333333333333333,1.0
2024,11,OHLB,Post-CAS,1.0,9,1.0,0.1111111111111111,1.0
2024,11,OHLC,Post-CAS,0.0,8,3.0,0.375,0.0
2024,11,OHLC,Post-CAS,1.0,6,0.0,0.0,0.0
2024,11,OHLP,Post-CAS,0.0,8,2.0,0.25,0.0
2024,11,OHLP,Post-CAS,1.0,5,1.0,0.2,0.0
2024,11,OKOP,Post-CAS,0.0,8,4.0,0.5,1.0
2024,11,OKOP,Post-CAS,1.0,5,1.0,0.2,1.0
2024,11,ORUO,Post-CAS,0.0,9,4.0,0.4444444444444444,1.0
2024,11,ORUO,Post-CAS,1.0,8,1.0,0.125,1.0
2024,11,PADV,Post-CAS,0.0,30,6.0,0.2,1.0
2024,11,PADV,Post-CAS,1.0,25,2.0,0.08,1.0
2024,11,PATF,Post-CAS,0.0,18,2.0,0.1111111111111111,1.0
2024,11,PATF,Post-CAS,1.0,22,1.0,0.045454545454545456,1.0
2024,11,PRLL,Post-CAS,0.0,9,1.0,0.1111111111111111,0.0
2024,11,SCOP,Post-CAS,0.0,8,1.0,0.125,1.0
2024,11,SCOP,Post-CAS,1.0,19,1.0,0.05263157894736842,1.0
2024,11,TNDS,Post-CAS,0.0,19,7.0,0.3684210526315789,1.0
2024,11,TNDS,Post-CAS,1.0,17,1.0,0.058823529411764705,1.0
2024,11,TNMS,Post-CAS,0.0,3,3.0,1.0,0.0
2024,11,TNMS,Post-CAS,1.0,2,0.0,0.0,0.0
2024,11,TXGC,Post-CAS,0.0,18,8.0,0.4444444444444444,1.0
2024,11,TXGC,Post-CAS,1.0,18,0.0,0.0,1.0
2024,11,TXSA,Post-CAS,0.0,11,6.0,0.5454545454545454,1.0
2024,11,TXSA,Post-CAS,1.0,5,0.0,0.0,1.0
2024,11,TXSB,Post-CAS,0.0,27,9.0,0.3333333333333333,1.0
2024,11,TXSB,Post-CAS,1.0,9,0.0,0.0,1.0
2024,11,UTOP,Post-CAS,0.0,7,2.0,0.2857142857142857,1.0
2024,11,UTOP,Post-CAS,1.0,5,0.0,0.0,1.0
2024,11,VATB,Post-CAS,0.0,10,5.0,0.5,0.0
2024,11,VATB,Post-CAS,1.0,9,1.0,0.1111111111111111,0.0
2024,11,WALC,Post-CAS,0.0,19,2.0,0.10526315789473684,0.0
2024,11,WALC,Post-CAS,1.0,19,2.0,0.10526315789473684,0.0
2024,11,WIDN,Post-CAS,0.0,8,5.0,0.625,0.0
2024,11,WIDN,Post-CAS,1.0,5,0.0,0.0,0.0
2024,11,WIUW,Post-CAS,0.0,8,4.0,0.5,1.0
2024,11,WIUW,Post-CAS,1.0,7,1.0,0.14285714285714285,1.0
2024,12,ALOB,Post-CAS,0.0,14,5.0,0.35714285714285715,1.0
2024,12,ALOB,Post-CAS,1.0,6,1.0,0.16666666666666666,1.0
2024,12,AROR,Post-CAS,0.0,10,3.0,0.3,1.0
2024,12,AROR,Post-CAS,1.0,9,2.0,0.2222222222222222,1.0
2024,12,AZOB,Post-CAS,0.0,20,4.0,0.2,0.0
2024,12,AZOB,Post-CAS,1.0,12,1.0,0.08333333333333333,0.0
2024,12,CADN,Post-CAS,0.0,23,9.0,0.391304347826087,1.0
2024,12,CADN,Post-CAS,1.0,12,0.0,0.0,1.0
2024,12,CAGS,Post-CAS,0.0,8,2.0,0.25,0.0
2024,12,CAGS,Post-CAS,1.0,8,2.0,0.25,0.0
2024,12,CAOP,Post-CAS,0.0,44,17.0,0.38636363636363635,1.0
2024,12,CAOP,Post-CAS,1.0,30,0.0,0.0,1.0
2024,12,CASD,Post-CAS,0.0,10,2.0,0.2,0.0
2024,12,CASD,Post-CAS,1.0,5,0.0,0.0,0.0
2024,12,CORS,Post-CAS,0.0,12,3.0,0.25,1.0
2024,12,CORS,Post-CAS,1.0,13,1.0,0.07692307692307693,1.0
2024,12,FLFH,Post-CAS,0.0,8,4.0,0.5,0.0
2024,12,FLFH,Post-CAS,1.0,9,2.0,0.2222222222222222,0.0
2024,12,FLMP,Post-CAS,0.0,11,1.0,0.09090909090909091,0.0
2024,12,FLMP,Post-CAS,1.0,7,1.0,0.14285714285714285,0.0
2024,12,FLUF,Post-CAS,0.0,5,0.0,0.0,0.0
2024,12,FLUF,Post-CAS,1.0,11,1.0,0.09090909090909091,0.0
2024,12,FLWC,Post-CAS,0.0,13,3.0,0.23076923076923078,0.0
2024,12,FLWC,Post-CAS,1.0,14,1.0,0.07142857142857142,0.0
2024,12,GALL,Post-CAS,0.0,22,10.0,0.45454545454545453,1.0
2024,12,GALL,Post-CAS,1.0,13,1.0,0.07692307692307693,1.0
2024,12,HIOP,Post-CAS,0.0,4,0.0,0.0,0.0
2024,12,HIOP,Post-CAS,1.0,1,0.0,0.0,0.0
2024,12,IAOP,Post-CAS,0.0,5,1.0,0.2,0.0
2024,12,IAOP,Post-CAS,1.0,7,0.0,0.0,0.0
2024,12,ILIP,Post-CAS,0.0,15,5.0,0.3333333333333333,0.0
2024,12,ILIP,Post-CAS,1.0,15,4.0,0.26666666666666666,0.0
2024,12,INOP,Post-CAS,0.0,23,13.0,0.5652173913043478,1.0
2024,12,INOP,Post-CAS,1.0,27,1.0,0.037037037037037035,1.0
2024,12,KYDA,Post-CAS,0.0,10,1.0,0.1,0.0
2024,12,KYDA,Post-CAS,1.0,18,0.0,0.0,0.0
2024,12,LAOP,Post-CAS,0.0,15,2.0,0.13333333333333333,1.0
2024,12,LAOP,Post-CAS,1.0,11,0.0,0.0,1.0
2024,12,MAOB,Post-CAS,0.0,17,2.0,0.11764705882352941,0.0
2024,12,MAOB,Post-CAS,1.0,23,1.0,0.043478260869565216,0.0
2024,12,MDPC,Post-CAS,0.0,16,5.0,0.3125,0.0
2024,12,MDPC,Post-CAS,1.0,10,0.0,0.0,0.0
2024,12,MIOP,Post-CAS,0.0,19,8.0,0.42105263157894735,1.0
2024,12,MIOP,Post-CAS,1.0,19,4.0,0.21052631578947367,1.0
2024,12,MNOP,Post-CAS,0.0,17,8.0,0.47058823529411764,1.0
2024,12,MNOP,Post-CAS,1.0,6,1.0,0.16666666666666666,1.0
2024,12,MOMA,Post-CAS,0.0,7,3.0,0.42857142857142855,1.0
2024,12,MOMA,Post-CAS,1.0,9,1.0,0.1111111111111111,1.0
2024,12,MSOP,Post-CAS,0.0,6,2.0,0.3333333333333333,1.0
2024,12,MSOP,Post-CAS,1.0,3,0.0,0.0,1.0
2024,12,MWOB,Post-CAS,0.0,14,6.0,0.42857142857142855,1.0
2024,12,MWOB,Post-CAS,1.0,11,0.0,0.0,1.0
2024,12,NCCM,Post-CAS,0.0,11,4.0,0.36363636363636365,0.0
2024,12,NCCM,Post-CAS,1.0,7,1.0,0.14285714285714285,0.0
2024,12,NCNC,Post-CAS,0.0,21,3.0,0.14285714285714285,0.0
2024,12,NCNC,Post-CAS,1.0,14,0.0,0.0,0.0
2024,12,NEOR,Post-CAS,0.0,1,0.0,0.0,0.0
2024,12,NEOR,Post-CAS,1.0,3,0.0,0.0,0.0
2024,12,NJTO,Post-CAS,0.0,13,1.0,0.07692307692307693,0.0
2024,12,NJTO,Post-CAS,1.0,11,1.0,0.09090909090909091,0.0
2024,12,NMOP,Post-CAS,0.0,4,0.0,0.0,0.0
2024,12,NMOP,Post-CAS,1.0,7,0.0,0.0,0.0
2024,12,NVLV,Post-CAS,0.0,14,9.0,0.6428571428571429,0.0
2024,12,NVLV,Post-CAS,1.0,4,0.0,0.0,0.0
2024,12,NYAP,Post-CAS,0.0,7,4.0,0.5714285714285714,0.0
2024,12,NYAP,Post-CAS,1.0,6,1.0,0.16666666666666666,0.0
2024,12,NYFL,Post-CAS,0.0,2,0.0,0.0,0.0
2024,12,NYFL,Post-CAS,1.0,1,0.0,0.0,0.0
2024,12,NYRT,Post-CAS,0.0,28,1.0,0.03571428571428571,1.0
2024,12,NYRT,Post-CAS,1.0,24,0.0,0.0,1.0
2024,12,NYWN,Post-CAS,0.0,2,2.0,1.0,0.0
2024,12,NYWN,Post-CAS,1.0,2,0.0,0.0,0.0
2024,12,OHLB,Post-CAS,0.0,8,2.0,0.25,1.0
2024,12,OHLB,Post-CAS,1.0,6,0.0,0.0,1.0
2024,12,OHLC,Post-CAS,0.0,4,1.0,0.25,0.0
2024,12,OHLC,Post-CAS,1.0,6,0.0,0.0,0.0
2024,12,OHLP,Post-CAS,0.0,7,1.0,0.14285714285714285,0.0
2024,12,OHLP,Post-CAS,1.0,7,0.0,0.0,0.0
2024,12,OKOP,Post-CAS,0.0,9,5.0,0.5555555555555556,1.0
2024,12,OKOP,Post-CAS,1.0,10,0.0,0.0,1.0
2024,12,ORUO,Post-CAS,0.0,13,10.0,0.7692307692307693,1.0
2024,12,ORUO,Post-CAS,1.0,9,1.0,0.1111111111111111,1.0
2024,12,PADV,Post-CAS,0.0,26,11.0,0.4230769230769231,1.0
2024,12,PADV,Post-CAS,1.0,20,2.0,0.1,1.0
2024,12,PATF,Post-CAS,0.0,15,0.0,0.0,1.0
2024,12,PATF,Post-CAS,1.0,17,1.0,0.058823529411764705,1.0
2024,12,PRLL,Post-CAS,0.0,8,4.0,0.5,0.0
2024,12,SCOP,Post-CAS,0.0,4,2.0,0.5,1.0
2024,12,SCOP,Post-CAS,1.0,21,3.0,0.14285714285714285,1.0
2024,12,TNDS,Post-CAS,0.0,30,8.0,0.26666666666666666,1.0
2024,12,TNDS,Post-CAS,1.0,15,1.0,0.06666666666666667,1.0
2024,12,TNMS,Post-CAS,0.0,4,0.0,0.0,0.0
2024,12,TNMS,Post-CAS,1.0,4,1.0,0.25,0.0
2024,12,TXGC,Post-CAS,0.0,15,4.0,0.26666666666666666,1.0
2024,12,TXGC,Post-CAS,1.0,18,5.0,0.2777777777777778,1.0
2024,12,TXSA,Post-CAS,0.0,10,3.0,0.3,1.0
2024,12,TXSA,Post-CAS,1.0,6,0.0,0.0,1.0
2024,12,TXSB,Post-CAS,0.0,40,20.0,0.5,1.0
2024,12,TXSB,Post-CAS,1.0,10,1.0,0.1,1.0
2024,12,UTOP,Post-CAS,0.0,12,3.0,0.25,1.0
2024,12,UTOP,Post-CAS,1.0,11,0.0,0.0,1.0
2024,12,VATB,Post-CAS,0.0,13,3.0,0.23076923076923078,0.0
2024,12,VATB,Post-CAS,1.0,8,1.0,0.125,0.0
2024,12,WALC,Post-CAS,0.0,17,4.0,0.23529411764705882,0.0
2024,12,WALC,Post-CAS,1.0,22,1.0,0.045454545454545456,0.0
2024,12,WIDN,Post-CAS,0.0,2,0.0,0.0,0.0
2024,12,WIDN,Post-CAS,1.0,7,1.0,0.14285714285714285,0.0
2024,12,WIUW,Post-CAS,0.0,7,2.0,0.2857142857142857,1.0
2024,12,WIUW,Post-CAS,1.0,4,1.0,0.25,1.0
2025,1,ALOB,Post-CAS,0.0,23,5.0,0.21739130434782608,1.0
2025,1,ALOB,Post-CAS,1.0,9,0.0,0.0,1.0
2025,1,AROR,Post-CAS,0.0,5,0.0,0.0,1.0
2025,1,AROR,Post-CAS,1.0,5,0.0,0.0,1.0
2025,1,AZOB,Post-CAS,0.0,20,2.0,0.1,1.0
2025,1,AZOB,Post-CAS,1.0,12,1.0,0.08333333333333333,1.0
